z exact normal
-0.38 0.537944437595 0.371153879359
-0.36 0.527292424043 0.373910605373
-0.34 0.516851334492 0.376537161833
-0.32 0.506616992366 0.379030526153
-0.3 0.496585303791 0.381387815461
-0.28 0.48675225596 0.383606292153
-0.26 0.477113915521 0.385683369192
-0.24 0.46766642701 0.387616615125
-0.22 0.458406011305 0.389403758834
-0.2 0.449328964117 0.391042693975
-0.18 0.440431654506 0.39253148312
-0.16 0.431710523429 0.393868361569
-0.14 0.423162082318 0.395051740835
-0.12 0.414782911682 0.396080211794
-0.1 0.406569659741 0.396952547477
-0.08 0.398519041085 0.397667705512
-0.06 0.390627835359 0.398224830196
-0.04 0.382892885975 0.398623254205
-0.02 0.375311098851 0.398862499924
0 0.367879441171 0.398942280401
0.02 0.360594940173 0.398862499924
0.04 0.353454681959 0.398623254205
0.06 0.34645581033 0.398224830196
0.08 0.339595525645 0.397667705512
0.1 0.332871083698 0.396952547477
0.12 0.326279794623 0.396080211794
0.14 0.319819021816 0.395051740835
0.16 0.313486180883 0.393868361569
0.18 0.307278738601 0.39253148312
0.2 0.301194211912 0.391042693975
0.22 0.295230166924 0.389403758834
0.24 0.289384217939 0.387616615125
0.26 0.2836540265 0.385683369192
0.28 0.278037300453 0.383606292153
0.3 0.272531793034 0.381387815461
0.32 0.267135301966 0.379030526153
0.34 0.26184566858 0.376537161833
0.36 0.256660776954 0.373910605373
0.38 0.25157855306 0.371153879359
0.4 0.246596963942 0.368270140303
0.42 0.241714016897 0.365262672622
0.44 0.236927758682 0.362134882413
0.46 0.23223627473 0.358890291034
0.48 0.227637688384 0.355532528506
0.5 0.223130160148 0.352065326764
0.52 0.218711886952 0.348492512759
0.54 0.214381101427 0.344818001439
0.56 0.210136071201 0.34104578863
0.58 0.205975098205 0.337179943822
0.6 0.201896517995 0.333224602892
0.62 0.197898699084 0.329183960771
0.64 0.193980042291 0.325062264084
0.66 0.190138980102 0.320863803771
0.68 0.186373976039 0.316592907711
0.7 0.182683524053 0.312253933367
0.72 0.179066147911 0.30785126047
0.74 0.175520400617 0.303389283756
0.76 0.172044863823 0.298872405776
0.78 0.168638147269 0.294305029788
0.8 0.165298888222 0.289691552761
0.82 0.162025750934 0.285036358489
0.84 0.158817426107 0.28034381084
0.86 0.155672630368 0.275618247153
0.88 0.152590105757 0.270863971798
0.9 0.149568619223 0.266085249899
0.92 0.14660696213 0.26128630125
0.94 0.143703949778 0.256471294426
0.96 0.140858420921 0.251644341098
0.98 0.138069237311 0.246809490567
1 0.135335283237 0.241970724519
1.02 0.13265546508 0.237131952019
1.04 0.130028710878 0.232297004743
1.06 0.127453969895 0.227469632457
1.08 0.124930212199 0.222653498752
1.1 0.122456428253 0.217852177033
1.12 0.120031628511 0.213069146776
1.14 0.117654843022 0.208307790047
1.16 0.115325121038 0.203571388291
1.18 0.11304153064 0.198863119387
1.2 0.110803158362 0.194186054983
1.22 0.108609108825 0.189543158092
1.24 0.106458504379 0.184937280963
1.26 0.104350484755 0.180371163227
1.28 0.102284206716 0.175847430298
1.3 0.100258843723 0.171368592048
1.32 0.0982735856044 0.166937041742
1.34 0.0963276382305 0.162555055226
1.36 0.0944202231963 0.15822479037
1.38 0.0925505775103 0.153948286763
1.4 0.0907179532894 0.149727465636
1.42 0.0889216174594 0.145564130037
1.44 0.087160851462 0.141459965225
1.46 0.0854349509673 0.137416539282
1.48 0.0837432255922 0.133435303951
1.5 0.0820849986239 0.129517595666
1.52 0.0804596067495 0.125664636789
1.54 0.0788663997907 0.121877537032
1.56 0.0773047404433 0.11815729506
1.58 0.0757740040228 0.114504800259
1.6 0.0742735782143 0.110920834679
1.62 0.0728028628274 0.107406075113
1.64 0.0713612695564 0.103961095329
1.66 0.0699482217447 0.100586368428
1.68 0.0685631541543 0.0972822693315
1.7 0.0672055127397 0.0940490773769
1.72 0.0658747544264 0.0908869790163
1.74 0.0645703468932 0.0877960706109
1.76 0.0632917683596 0.084776361308
1.78 0.0620385073774 0.0818277759921
1.8 0.0608100626252 0.0789501583009
1.82 0.0596059427089 0.0761432736962
1.84 0.0584256659645 0.0734068125817
1.86 0.0572687602655 0.070740393457
1.88 0.0561347628341 0.068143566101
1.9 0.0550232200564 0.0656158147747
1.92 0.0539336873004 0.0631565614352
1.94 0.0528657287384 0.0607651689546
1.96 0.0518189171727 0.0584409443335
1.98 0.0507928338649 0.0561831419039
2 0.0497870683679 0.0539909665132
2.02 0.048801218362 0.0518635766828
2.04 0.0478348894942 0.0498000877351
2.06 0.04688769522 0.0477995748821
2.08 0.045959256649 0.0458610762711
2.1 0.0450492023936 0.0439835959804
2.12 0.0441571684197 0.0421661069618
2.14 0.043282797902 0.0404075539229
2.16 0.0424257410805 0.0387068561475
2.18 0.0415856551212 0.0370629102478
2.2 0.0407622039784 0.0354745928462
2.22 0.0399550582607 0.0339407631824
2.24 0.039163895099 0.0324602656437
2.26 0.0383883980176 0.031031932215
2.28 0.0376282568072 0.0296545848473
2.3 0.0368831674012 0.0283270377416
2.32 0.036152831754 0.0270480995469
2.34 0.0354369577216 0.0258165754716
2.36 0.0347352589447 0.0246312693064
2.38 0.0340474547346 0.0234909853582
2.4 0.0333732699603 0.0223945302948
2.42 0.032712434939 0.0213407148999
2.44 0.0320646853279 0.0203283557382
2.46 0.0314297620184 0.0193562767317
2.48 0.0308074110328 0.0184233106469
2.5 0.0301973834223 0.0175283004936
2.52 0.0295994351679 0.0166701008374
2.54 0.0290133270822 0.0158475790254
2.56 0.0284388247142 0.0150596163274
2.58 0.0278756982552 0.0143051089941
2.6 0.0273237224473 0.0135829692337
2.62 0.0267826764926 0.0128921261079
2.64 0.0262523439657 0.0122315263513
2.66 0.0257325127264 0.0116001351137
2.68 0.0252229748352 0.0109969366294
2.7 0.0247235264703 0.0104209348144
2.72 0.0242339678457 0.00987115379475
2.74 0.0237541031313 0.00934663836761
2.76 0.0232837403749 0.00884645439824
2.78 0.0228226914251 0.00836968915465
2.8 0.0223707718562 0.00791545158298
2.82 0.0219278008943 0.00748287252578
2.84 0.0214936013451 0.00707110488602
2.86 0.021067999523 0.0066793237392
2.88 0.0206508251817 0.00630672639627
2.9 0.0202419114458 0.00595253241978
2.92 0.0198410947444 0.00561598359599
2.94 0.0194482147454 0.00529634386531
2.96 0.0190631142916 0.00499289921361
2.98 0.0186856393377 0.00470495752693
3 0.0183156388887 0.00443184841194
3.02 0.0179529649395 0.00417292298452
3.04 0.0175974724156 0.00392755362892
3.06 0.0172490191153 0.00369513372956
3.08 0.0169074656527 0.00347507737785
3.1 0.0165726754018 0.0032668190562
3.12 0.0162445144419 0.0030698133011
3.14 0.0159228515045 0.0028835343476
3.16 0.01560755792 0.00270747575684
3.18 0.0152985075667 0.00254115002873
3.2 0.0149955768205 0.00238408820146
3.22 0.0146986445049 0.00223583943969
3.24 0.0144075918431 0.00209597061286
3.26 0.0141223024102 0.0019640658655
3.28 0.0138426620865 0.00183972618082
3.3 0.0135685590122 0.00172256893905
3.32 0.0132998835424 0.00161222747198
3.34 0.0130365282034 0.00150835061485
3.36 0.0127783876495 0.00141060225694
3.38 0.0125253586211 0.00131866089182
3.4 0.0122773399031 0.00123221916847
3.42 0.0120342322847 0.00115098344418
3.44 0.0117959385198 0.00107467334015
3.46 0.0115623632875 0.00100302130073
3.48 0.0113334131547 0.000935772156927
3.5 0.0111089965382 0.000872682695046
3.52 0.0108890236686 0.000813521231082
3.54 0.0106734065535 0.000758067191429
3.56 0.0104620589434 0.000706110700488
3.58 0.0102548962964 0.000657452175655
3.6 0.0100518357446 0.000611901930114
3.62 0.00985279606119 0.000569279783834
3.64 0.00965769762754 0.000529414683095
3.66 0.00946646240171 0.000492144328833
3.68 0.00927901388706 0.00045731481406
3.7 0.0090952771017 0.000424780270551
3.72 0.00891517854844 0.000394402524969
3.74 0.00873864618547 0.000366050764557
3.76 0.0085656093975 0.000339601212484
3.78 0.00839599896749 0.000314936812908
3.8 0.00822974704902 0.000291946925791
3.82 0.0080667871391 0.000270527031462
3.84 0.00790705405159 0.000250578444891
3.86 0.00775048389114 0.000232008039657
3.88 0.00759701402758 0.0002147279815
3.9 0.00744658307092 0.000198655471393
3.92 0.00729913084679 0.000183712498002
3.94 0.00715459837231 0.000169825599429
3.96 0.00701292783259 0.000156925634066
3.98 0.0068740625575 0.000144947560424
4 0.00673794699909 0.000133830225765
4.02 0.00660452670931 0.000123516163341
4.04 0.00647374831829 0.000113951398069
4.06 0.00634555951291 0.00010508526043
4.08 0.00621990901594 9.68702083987e-05
4.1 0.00609674656552 8.92616571771e-05
4.12 0.00597602289501 8.22178165363e-05
4.14 0.00585768971334 7.56995355302e-05
4.16 0.00574169968565 6.96701543692e-05
4.18 0.0056280064144 6.40953632271e-05
4.2 0.00551656442076 5.89430677565e-05
4.22 0.00540732912644 5.41832610895e-05
4.24 0.00530025683587 4.9787902098e-05
4.26 0.00519530471871 4.57307996916e-05
4.28 0.0050924307927 4.19875029316e-05
4.3 0.00499159390691 3.85351967421e-05
4.32 0.00489275372524 3.53526030018e-05
4.34 0.0047958707103 3.24198868042e-05
4.36 0.00470090610758 2.97185676764e-05
4.38 0.00460782192999 2.7231435551e-05
4.4 0.00451658094261 2.49424712901e-05
4.42 0.00442714664783 2.28367715651e-05
4.44 0.00433948327074 2.09004779005e-05
4.46 0.00425355574482 1.91207096928e-05
4.48 0.0041693296979 1.74855010266e-05
4.5 0.00408677143846 1.59837411069e-05
4.52 0.00400584794209 1.46051181392e-05
4.54 0.00392652683831 1.33400664904e-05
4.56 0.00384877639761 1.21797169703e-05
4.58 0.00377256551879 1.11158500782e-05
4.6 0.00369786371648 1.01408520655e-05
4.62 0.00362464110897 9.24767367001e-06
4.64 0.00355286840622 8.42979138323e-06
4.66 0.00348251689821 7.68117111725e-06
4.68 0.0034135584434 6.99623414327e-06
4.7 0.00334596545747 6.36982517887e-06
4.72 0.00327971090234 5.79718250636e-06
4.74 0.00321476827531 5.2739100096e-06
4.76 0.00315111159844 4.79595102155e-06
4.78 0.00308871540824 4.35956387967e-06
4.8 0.00302755474538 3.96129909103e-06
4.82 0.00296760514478 3.59797801352e-06
4.84 0.00290884262581 3.26667296399e-06
4.86 0.00285124368268 2.96468866855e-06
4.88 0.00279478527504 2.68954497427e-06
4.9 0.00273944481877 2.43896074589e-06
4.92 0.00268520017695 2.21083887457e-06
4.94 0.00263202965101 2.00325232995e-06
4.96 0.00257991197203 1.81443119018e-06
4.98 0.00252882629223 1.64275058805e-06
5 0.00247875217667 1.48671951473e-06
